Date,Pays,Infections,Deces,Guerisons,TauxDeces,TauxGuerison,TauxInfection
2021-01-07,Indonésie,797723,23520,659437,2.95,82.66,14.39
2021-01-07,Hongrie,334836,10325,179541,3.08,53.62,43.30
2021-01-07,Haïti,10203,236,8725,2.31,85.51,12.17
2021-01-07,Croatie,216848,4266,206310,1.97,95.14,2.89
2021-01-07,Honduras,125118,3200,57348,2.56,45.84,51.61
2021-01-07,Hong-Kong,9107,154,8258,1.69,90.68,7.63
2021-01-07,Guyana,6469,167,5990,2.58,92.60,4.82
2021-01-07,Guinée-Bissau,2455,45,2398,1.83,97.68,0.49
2021-01-07,Guatemala,141074,4928,129542,3.49,91.83,4.68
2021-01-07,Grèce,142777,5146,93764,3.60,65.67,30.72
2021-01-07,Guinée Équatoriale,5286,86,5154,1.63,97.50,0.87
2021-01-07,Guadeloupe,8702,155,2242,1.78,25.76,72.45
2021-01-07,Guinée,13904,81,13222,0.58,95.09,4.32
2021-01-07,Gambie,3833,125,3677,3.26,95.93,0.81
2021-01-07,Gibraltar,2928,11,1639,0.38,55.98,43.65
2021-01-07,Ghana,55461,336,54164,0.61,97.66,1.73
2021-01-07,Guyane Française,13632,73,9995,0.54,73.32,26.14
2021-01-07,Géorgie,235491,2694,223695,1.14,94.99,3.87
2021-01-07,Grenade,127,1,107,0.79,84.25,14.96
2021-01-07,Royaume-Uni,2895124,78621,4881,2.72,0.17,97.12
2021-01-07,Gabon,9641,66,9453,0.68,98.05,1.27
2021-01-07,France,2701235,66197,174767,2.45,6.47,91.08
2021-01-07,Îles Féroé,643,1,584,0.16,90.82,9.02
2021-01-07,Fidji,53,2,44,3.77,83.02,13.21
2021-01-07,Finlande,37772,584,31000,1.55,82.07,16.38
2021-01-07,Éthiopie,127227,1966,113021,1.55,88.83,9.62
2021-01-07,Espagne,2024904,51675,150376,2.55,7.43,90.02
2021-01-07,Érythrée,1445,3,740,0.21,51.21,48.58
2021-01-07,Égypte,146809,8029,116775,5.47,79.54,14.99
2021-01-07,Estonie,31751,265,21567,0.83,67.93,31.24
2021-01-07,Équateur,218385,14158,190350,6.48,87.16,6.35
2021-01-07,Algérie,101382,2792,68589,2.75,67.65,29.59
2021-01-07,République Dominicaine,177493,2423,135587,1.37,76.39,22.24
2021-01-07,Dominique,105,0,93,0.00,88.57,11.43
2021-01-07,Danemark,176864,1487,147892,0.84,83.62,15.54
2021-01-07,Djibouti,5857,61,5766,1.04,98.45,0.51
2021-01-07,Allemagne,1886561,38987,1517019,2.07,80.41,17.52
2021-01-07,République Tchèque,794740,12621,649394,1.59,81.71,16.70
2021-01-07,Chypre,26208,140,2057,0.53,7.85,91.62
2021-01-07,Cuba,13479,148,11390,1.10,84.50,14.40
2021-01-07,Cap-vert,12146,113,11665,0.93,96.04,3.03
2021-01-07,Costa Rica,176407,2286,135475,1.30,76.80,21.91
2021-01-07,Colombie,1737347,45067,1580285,2.59,90.96,6.45
2021-01-07,Chine,87331,4634,82174,5.31,94.09,0.60
2021-01-07,Cameroun,26848,448,24892,1.67,92.71,5.62
2021-01-07,Chili,629176,16913,593235,2.69,94.29,3.02
2021-01-07,Côte d'Ivoire,23173,138,22301,0.60,96.24,3.17
2021-01-07,Suisse,474764,8178,317600,1.72,66.90,31.38
2021-01-07,Congo (Brazzaville),7127,108,5846,1.52,82.03,16.46
2021-01-07,République Centrafricaine,4969,63,4885,1.27,98.31,0.42
2021-01-07,Rép. Dém. du Congo,18738,610,14735,3.26,78.64,18.11
2021-01-07,Canada,639693,16595,544047,2.59,85.05,12.36
2021-01-07,Belize,11152,267,10344,2.39,92.75,4.85
2021-01-07,Botswana,16050,48,12927,0.30,80.54,19.16
2021-01-07,Bélarus,206796,1489,188789,0.72,91.29,7.99
2021-01-07,Bhoutan,767,0,459,0.00,59.84,40.16
2021-01-07,Bahamas,7959,175,6297,2.20,79.12,18.68
2021-01-07,Brésil,7961673,200498,7081521,2.52,88.95,8.54
2021-01-07,Bolivie,168891,9304,136266,5.51,80.68,13.81
2021-01-07,Brunéi Darussalam,173,3,149,1.73,86.13,12.14
2021-01-07,Saint Barthélemy,206,1,172,0.49,83.50,16.02
2021-01-07,Bénin,3304,44,3185,1.33,96.40,2.27
2021-01-07,Burundi,885,2,773,0.23,87.34,12.43
2021-01-07,Bahreïn,94633,353,91630,0.37,96.83,2.80
2021-01-07,Bulgarie,207259,8017,130191,3.87,62.82,33.32
2021-01-07,Burkina Faso,7713,89,5533,1.15,71.74,27.11
2021-01-07,Belgique,658655,19936,0,3.03,0.00,96.97
2021-01-07,Bangladesh,519905,7718,464446,1.48,89.33,9.18
2021-01-07,Barbade,743,7,327,0.94,44.01,55.05
2021-01-07,Bosnie-Herzégovine,113392,4211,79465,3.71,70.08,26.21
2021-01-07,Azerbaïdjan,222885,2845,203527,1.28,91.31,7.41
2021-01-07,Australie,28571,909,25817,3.18,90.36,6.46
2021-01-07,Autriche,374730,6568,346901,1.75,92.57,5.67
2021-01-07,Argentine,1690006,44122,1484794,2.61,87.86,9.53
2021-01-07,Angola,17974,413,11955,2.30,66.51,31.19
2021-01-07,Arménie,161054,2901,147388,1.80,91.51,6.68
2021-01-07,Albanie,61705,1223,36535,1.98,59.21,38.81
2021-01-07,Antigua-et-Barbuda,163,5,149,3.07,91.41,5.52
2021-01-07,Émirats Arabes Unis,221754,694,199178,0.31,89.82,9.87
2021-01-07,Afghanistan,53207,2253,43291,4.23,81.36,14.40
2021-01-07,Andorre,8348,84,7615,1.01,91.22,7.77
2021-01-06,Andorre,8348,84,7615,1.01,91.22,7.77
2021-01-06,Afghanistan,53105,2244,42666,4.23,80.34,15.43
2021-01-06,Émirats Arabes Unis,218766,689,195520,0.31,89.37,10.31
2021-01-06,Antigua-et-Barbuda,163,5,149,3.07,91.41,5.52
2021-01-06,Albanie,61008,1217,36102,1.99,59.18,38.83
2021-01-06,Arménie,160853,2890,146576,1.80,91.12,7.08
2021-01-06,Angola,17864,413,11477,2.31,64.25,33.44
2021-01-06,Argentine,1676171,43976,1474048,2.62,87.94,9.44
2021-01-06,Autriche,372190,6525,344974,1.75,92.69,5.56
2021-01-06,Australie,28546,909,25810,3.18,90.42,6.40
2021-01-06,Azerbaïdjan,222200,2818,201596,1.27,90.73,8.00
2021-01-06,Bosnie-Herzégovine,113392,4211,79465,3.71,70.08,26.21
2021-01-06,Barbade,743,7,327,0.94,44.01,55.05
2021-01-06,Bangladesh,518898,7687,463480,1.48,89.32,9.20
2021-01-06,Belgique,655732,19883,0,3.03,0.00,96.97
2021-01-06,Burkina Faso,7563,89,5474,1.18,72.38,26.44
2021-01-06,Bulgarie,206392,7961,128789,3.86,62.40,33.74
2021-01-06,Bahreïn,94284,353,91431,0.37,96.97,2.65
2021-01-06,Burundi,884,2,773,0.23,87.44,12.33
2021-01-06,Bénin,3304,44,3185,1.33,96.40,2.27
2021-01-06,Saint Barthélemy,206,1,172,0.49,83.50,16.02
2021-01-06,Brunéi Darussalam,172,3,149,1.74,86.63,11.63
2021-01-06,Bolivie,166981,9287,135186,5.56,80.96,13.48
2021-01-06,Brésil,7873830,198974,7033286,2.53,89.32,8.15
2021-01-06,Bahamas,7945,175,6277,2.20,79.01,18.79
2021-01-06,Bhoutan,755,0,456,0.00,60.40,39.60
2021-01-06,Bélarus,204958,1480,186394,0.72,90.94,8.34
2021-01-06,Botswana,15440,45,12481,0.29,80.84,18.87
2021-01-06,Belize,11108,260,10312,2.34,92.83,4.83
2021-01-06,Canada,631466,16403,537024,2.60,85.04,12.36
2021-01-06,Rép. Dém. du Congo,18487,599,14723,3.24,79.64,17.12
2021-01-06,République Centrafricaine,4963,63,1924,1.27,38.77,59.96
2021-01-06,Congo (Brazzaville),7127,108,5846,1.52,82.03,16.46
2021-01-06,Suisse,470789,8109,317600,1.72,67.46,30.82
2021-01-06,Côte d'Ivoire,22963,138,22212,0.60,96.73,2.67
2021-01-06,Chili,625483,16816,591081,2.69,94.50,2.81
2021-01-06,Cameroun,26848,448,24892,1.67,92.71,5.62
2021-01-06,Chine,87278,4634,82153,5.31,94.13,0.56
2021-01-06,Colombie,1719771,44723,1569578,2.60,91.27,6.13
2021-01-06,Costa Rica,175038,2267,134911,1.30,77.08,21.63
2021-01-06,Cap-vert,12052,113,11633,0.94,96.52,2.54
2021-01-06,Cuba,13165,148,11248,1.12,85.44,13.44
2021-01-06,Chypre,25781,138,2057,0.54,7.98,91.49
2021-01-06,République Tchèque,776967,12436,638183,1.60,82.14,16.26
2021-01-06,Allemagne,1841228,37835,1496182,2.05,81.26,16.69
2021-01-06,Djibouti,5855,61,5758,1.04,98.34,0.61
2021-01-06,Danemark,175023,1450,144880,0.83,82.78,16.39
2021-01-06,Dominique,105,0,93,0.00,88.57,11.43
2021-01-06,République Dominicaine,176378,2419,134932,1.37,76.50,22.13
2021-01-06,Algérie,101120,2786,68383,2.76,67.63,29.62
2021-01-06,Équateur,217377,14146,190350,6.51,87.57,5.93
2021-01-06,Estonie,30667,261,21071,0.85,68.71,30.44
2021-01-06,Égypte,145590,7975,115975,5.48,79.66,14.86
2021-01-06,Érythrée,1445,3,643,0.21,44.50,55.29
2021-01-06,Espagne,1982544,51430,150376,2.59,7.59,89.82
2021-01-06,Éthiopie,126786,1965,112974,1.55,89.11,9.34
2021-01-06,Finlande,37549,576,31000,1.53,82.56,15.91
2021-01-06,Fidji,53,2,44,3.77,83.02,13.21
2021-01-06,Îles Féroé,640,1,579,0.16,90.47,9.38
2021-01-06,France,2701235,66197,174767,2.45,6.47,91.08
2021-01-06,Gabon,9641,66,9453,0.68,98.05,1.27
2021-01-06,Royaume-Uni,2842467,77459,4869,2.73,0.17,97.10
2021-01-06,Grenade,127,1,107,0.79,84.25,14.96
2021-01-06,Géorgie,233879,2666,223276,1.14,95.47,3.39
2021-01-06,Guyane Française,13497,72,9995,0.53,74.05,25.41
2021-01-06,Ghana,55168,335,53928,0.61,97.75,1.64
2021-01-06,Gibraltar,2798,11,1579,0.39,56.43,43.17
2021-01-06,Gambie,3812,125,3677,3.28,96.46,0.26
2021-01-06,Guinée,13845,81,13199,0.59,95.33,4.08
2021-01-06,Guadeloupe,8702,155,2242,1.78,25.76,72.45
2021-01-06,Guinée Équatoriale,5286,86,5154,1.63,97.50,0.87
2021-01-06,Grèce,142267,5099,93764,3.58,65.91,30.51
2021-01-06,Guatemala,140202,4899,128952,3.49,91.98,4.53
2021-01-06,Guinée-Bissau,2455,45,2398,1.83,97.68,0.49
2021-01-06,Guyana,6407,166,5948,2.59,92.84,4.57
2021-01-06,Hong-Kong,9074,154,8201,1.70,90.38,7.92
2021-01-06,Honduras,124899,3192,57348,2.56,45.92,51.53
2021-01-06,Croatie,216286,4223,205078,1.95,94.82,3.23
2021-01-06,Haïti,10127,236,8672,2.33,85.63,12.04
2021-01-06,Hongrie,331768,10198,179541,3.07,54.12,42.81
2021-01-06,Indonésie,788402,23296,652513,2.95,82.76,14.28
2021-01-06,Irlande,121154,2299,23364,1.90,19.28,78.82
2021-01-06,Israël,463448,3529,398368,0.76,85.96,13.28
2021-01-06,Inde,10395278,150336,10016859,1.45,96.36,2.19
2021-01-06,Iraq,599965,12865,549346,2.14,91.56,6.29
2021-01-06,Iran,1261903,55830,1040521,4.42,82.46,13.12
2021-01-06,Islande,5832,29,5676,0.50,97.33,2.18
2021-01-06,Italie,2201945,76877,1556356,3.49,70.68,25.83
2021-01-06,Jamaïque,13330,306,11182,2.30,83.89,13.82
2021-01-06,Jordanie,302856,3955,282727,1.31,93.35,5.34
2021-01-06,Japon,259521,3609,206883,1.39,79.72,18.89
2021-01-06,Kenya,97398,1694,79966,1.74,82.10,16.16
2021-01-06,Kirghizistan,81656,1361,77170,1.67,94.51,3.83
2021-01-06,Cambodge,385,0,362,0.00,94.03,5.97
2021-01-06,Comores,995,13,759,1.31,76.28,22.41
2021-01-06,Saint-Kitts-et-Nevis,33,0,31,0.00,93.94,6.06
2021-01-06,Corée du Sud,66686,1046,47649,1.57,71.45,26.98
2021-01-06,Koweït,152438,938,148015,0.62,97.10,2.29
2021-01-06,Kazakhstan,205933,2781,180364,1.35,87.58,11.07
2021-01-06,Laos,41,0,40,0.00,97.56,2.44
2021-01-06,Liban,199925,1550,136566,0.78,68.31,30.92
2021-01-06,Sainte-Lucie,382,5,292,1.31,76.44,22.25
2021-01-06,Liechtenstein,2295,48,2005,2.09,87.36,10.54
2021-01-06,Sri Lanka,46248,219,39023,0.47,84.38,15.15
2021-01-06,Libéria,1779,83,1406,4.67,79.03,16.30
2021-01-06,Lesotho,4137,73,1538,1.76,37.18,61.06
2021-01-06,Lituanie,152215,2036,83837,1.34,55.08,43.58
2021-01-06,Luxembourg,47430,517,43712,1.09,92.16,6.75
2021-01-06,Lettonie,45171,754,30892,1.67,68.39,29.94
2021-01-06,Libye,102880,1546,77435,1.50,75.27,23.23
2021-01-06,Maroc,447081,7618,418744,1.70,93.66,4.63
2021-01-06,Monaco,978,3,773,0.31,79.04,20.65
2021-01-06,Moldavie,147871,3088,135911,2.09,91.91,6.00
2021-01-06,Montenegro,50697,705,40638,1.39,80.16,18.45
2021-01-06,Saint Martin,1025,12,855,1.17,83.41,15.41
2021-01-06,Madagascar,17767,262,17298,1.47,97.36,1.17
2021-01-06,Îles Marshall,4,0,4,0.00,100.00,0.00
2021-01-06,Macédoine,85328,2571,65793,3.01,77.11,19.88
2021-01-06,Mali,7395,285,5110,3.85,69.10,27.05
2021-01-06,Birmanie,128178,2785,111401,2.17,86.91,10.92
2021-01-06,Mongolie,1308,1,884,0.08,67.58,32.34
2021-01-06,Macao,46,0,46,0.00,100.00,0.00
2021-01-06,Martinique,6117,43,98,0.70,1.60,97.69
2021-01-06,Mauritanie,15111,373,12805,2.47,84.74,12.79
2021-01-06,Malte,13612,227,11540,1.67,84.78,13.55
2021-01-06,Maurice,539,10,514,1.86,95.36,2.78
2021-01-06,Maldives,13967,48,13225,0.34,94.69,4.97
2021-01-06,Malawi,7337,199,5787,2.71,78.87,18.41
2021-01-06,Mexique,1479835,129987,1119968,8.78,75.68,15.53
2021-01-06,Malaisie,125438,513,100578,0.41,80.18,19.41
2021-01-06,Mozambique,19667,172,17141,0.87,87.16,11.97
2021-01-06,Namibie,26319,235,22200,0.89,84.35,14.76
2021-01-06,Nouvelle-Calédonie,40,0,38,0.00,95.00,5.00
2021-01-06,Niger,3634,113,2182,3.11,60.04,36.85
2021-01-06,Nigéria,94369,1324,77299,1.40,81.91,16.69
2021-01-06,Nicaragua,6097,166,4225,2.72,69.30,27.98
2021-01-06,Pays-Bas,853060,12096,10303,1.42,1.21,97.37
2021-01-06,Norvège,52967,465,17998,0.88,33.98,65.14
2021-01-06,Népal,263193,1899,256161,0.72,97.33,1.95
2021-01-06,Nouvelle-Zélande,2188,25,2101,1.14,96.02,2.83
2021-01-06,Oman,129888,1504,122456,1.16,94.28,4.56
2021-01-06,Panama,264956,4283,208620,1.62,78.74,19.65
2021-01-06,Pérou,1022018,37925,962566,3.71,94.18,2.11
2021-01-06,Polynésie Française,17131,121,4842,0.71,28.26,71.03
2021-01-06,Papouasie-Nouvelle-Guinée,799,9,755,1.13,94.49,4.38
2021-01-06,Philippines,480737,9347,448700,1.94,93.34,4.72
2021-01-06,Pakistan,495075,10511,450515,2.12,91.00,6.88
2021-01-06,Pologne,1344763,30055,1087744,2.23,80.89,16.88
2021-01-06,Palestine,144257,1519,126110,1.05,87.42,11.53
2021-01-06,Portugal,446606,7377,352225,1.65,78.87,19.48
2021-01-06,Paraguay,111694,2337,87747,2.09,78.56,19.35
2021-01-06,Qatar,145061,245,142182,0.17,98.02,1.82
2021-01-06,Réunion,9118,42,8706,0.46,95.48,4.06
2021-01-06,Roumanie,654007,16299,586764,2.49,89.72,7.79
2021-01-06,Serbie,352120,3444,0,0.98,0.00,99.02
2021-01-06,Russie,3274615,59137,2657994,1.81,81.17,17.02
2021-01-06,Rwanda,9058,112,6940,1.24,76.62,22.15
2021-01-06,Arabie Saoudite,363377,6272,354899,1.73,97.67,0.61
2021-01-06,Îles Salomon,17,0,5,0.00,29.41,70.59
2021-01-06,Seychelles,373,1,214,0.27,57.37,42.36
2021-01-06,Soudan,23316,1468,13524,6.30,58.00,35.70
2021-01-06,Suède,469748,8985,0,1.91,0.00,98.09
2021-01-06,Singapour,58780,29,58541,0.05,99.59,0.36
2021-01-06,Slovaquie,196047,2657,135760,1.36,69.25,29.40
2021-01-06,Slovénie,131724,2899,107103,2.20,81.31,16.49
2021-01-06,Sierra Leone,2739,76,1929,2.77,70.43,26.80
2021-01-06,Saint-Marin,2549,62,2158,2.43,84.66,12.91
2021-01-06,Sénégal,20156,433,17782,2.15,88.22,9.63
2021-01-06,Somalie,4726,130,3639,2.75,77.00,20.25
2021-01-06,Suriname,6666,126,6021,1.89,90.32,7.79
2021-01-06,Soudan du sud,3589,63,3131,1.76,87.24,11.01
2021-01-06,Sao Tomé-et-Principe,1025,17,987,1.66,96.29,2.05
2021-01-06,El Salvador,47355,1382,42225,2.92,89.17,7.91
2021-01-06,Syrie,11988,747,5753,6.23,47.99,45.78
2021-01-06,Eswatini,10539,261,7254,2.48,68.83,28.69
2021-01-06,Tchad,2328,105,1888,4.51,81.10,14.39
2021-01-06,Togo,3807,70,3544,1.84,93.09,5.07
2021-01-06,Thaïlande,9636,67,4521,0.70,46.92,52.39
2021-01-06,Tadjikistan,13305,90,13111,0.68,98.54,0.78
2021-01-06,Timor-Leste,49,0,37,0.00,75.51,24.49
2021-01-06,Tunisie,149881,5004,111599,3.34,74.46,22.20
2021-01-06,Turquie,2283931,22070,2164040,0.97,94.75,4.28
2021-01-06,Trinité-et-Tobago,7196,127,6744,1.76,93.72,4.52
2021-01-06,Taïwan,819,7,700,0.85,85.47,13.68
2021-01-06,Tanzanie,509,21,183,4.13,35.95,59.92
2021-01-06,Ukraine,1124482,20171,789627,1.79,70.22,27.98
2021-01-06,Ouganda,36702,294,12494,0.80,34.04,65.16
2021-01-06,États-Unis,21354750,361130,0,1.69,0.00,98.31
2021-01-06,Uruguay,23048,221,16540,0.96,71.76,27.28
2021-01-06,Ouzbékistan,77350,615,75650,0.80,97.80,1.40
2021-01-06,Vatican,27,0,15,0.00,55.56,44.44
2021-01-06,St-Vincent / Grenadines,149,0,100,0.00,67.11,32.89
2021-01-06,Venezuela,114908,1047,108966,0.91,94.83,4.26
2021-01-06,Viet Nam,1505,35,1353,2.33,89.90,7.77
2021-01-06,Vanuatu,1,0,1,0.00,100.00,0.00
2021-01-06,Samoa,2,0,2,0.00,100.00,0.00
2021-01-06,Kosovo,52333,1355,43380,2.59,82.89,14.52
2021-01-06,Yémen,2102,610,1403,29.02,66.75,4.23
2021-01-06,Mayotte,6045,56,2964,0.93,49.03,50.04
2021-01-06,Afrique du Sud,1149591,31368,929239,2.73,80.83,16.44
2021-01-06,Zambie,23495,417,19672,1.77,83.73,14.50
2021-01-06,Zimbabwe,17804,431,11966,2.42,67.21,30.37
2021-01-06,Autres,721,15,706,2.08,97.92,0.00
2021-01-05,Autres,721,15,706,2.08,97.92,0.00
2021-01-05,Zimbabwe,17194,418,11813,2.43,68.70,28.86
2021-01-05,Zambie,22645,412,19526,1.82,86.23,11.95
2021-01-05,Afrique du Sud,1127759,30524,920879,2.71,81.66,15.64
2021-01-05,Mayotte,6045,56,2964,0.93,49.03,50.04
2021-01-05,Yémen,2101,610,1401,29.03,66.68,4.28
2021-01-05,Kosovo,52333,1355,43380,2.59,82.89,14.52
2021-01-05,Samoa,2,0,2,0.00,100.00,0.00
2021-01-05,Vanuatu,1,0,1,0.00,100.00,0.00
2021-01-05,Viet Nam,1504,35,1339,2.33,89.03,8.64
2021-01-05,Venezuela,114662,1042,108732,0.91,94.83,4.26
2021-01-05,St-Vincent / Grenadines,133,0,100,0.00,75.19,24.81
2021-01-05,Vatican,27,0,15,0.00,55.56,44.44
2021-01-05,Ouzbékistan,77295,614,75545,0.79,97.74,1.47
2021-01-05,Uruguay,22104,217,15919,0.98,72.02,27.00
2021-01-05,États-Unis,21104369,357269,0,1.69,0.00,98.31
2021-01-05,Ouganda,36407,290,12387,0.80,34.02,65.18
2021-01-05,Ukraine,1117256,19929,774834,1.78,69.35,28.86
2021-01-05,Tanzanie,509,21,183,4.13,35.95,59.92
2021-01-05,Taïwan,817,7,697,0.86,85.31,13.83
2021-01-05,Trinité-et-Tobago,7186,127,6735,1.77,93.72,4.51
2021-01-05,Turquie,2270101,21879,2155338,0.96,94.94,4.09
2021-01-05,Tunisie,147061,4934,110324,3.36,75.02,21.63
2021-01-05,Timor-Leste,49,0,37,0.00,75.51,24.49
2021-01-05,Tadjikistan,13305,90,13060,0.68,98.16,1.16
2021-01-05,Thaïlande,9331,66,4418,0.71,47.35,51.95
2021-01-05,Togo,3770,69,3515,1.83,93.24,4.93
2021-01-05,Tchad,2289,105,1876,4.59,81.96,13.46
2021-01-05,Eswatini,10338,252,7134,2.44,69.01,28.55
2021-01-05,Syrie,11890,741,5686,6.23,47.82,45.95
2021-01-05,El Salvador,47355,1373,42225,2.90,89.17,7.93
2021-01-05,Sao Tomé-et-Principe,1024,17,987,1.66,96.39,1.95
2021-01-05,Soudan du sud,3589,63,3131,1.76,87.24,11.01
2021-01-05,Suriname,6586,125,5967,1.90,90.60,7.50
2021-01-05,Somalie,4714,130,3612,2.76,76.62,20.62
2021-01-05,Sénégal,19964,428,17690,2.14,88.61,9.25
2021-01-05,Saint-Marin,2549,62,2158,2.43,84.66,12.91
2021-01-05,Sierra Leone,2724,76,1924,2.79,70.63,26.58
2021-01-05,Slovénie,128370,2868,104988,2.23,81.79,15.98
2021-01-05,Slovaquie,191088,2603,132852,1.36,69.52,29.11
2021-01-05,Singapour,58749,29,58517,0.05,99.61,0.35
2021-01-05,Suède,469748,8985,0,1.91,0.00,98.09
2021-01-05,Soudan,23316,1468,13524,6.30,58.00,35.70
2021-01-05,Seychelles,354,1,214,0.28,60.45,39.27
2021-01-05,Îles Salomon,17,0,5,0.00,29.41,70.59
2021-01-05,Arabie Saoudite,363259,6265,354755,1.72,97.66,0.62
2021-01-05,Rwanda,8955,110,6878,1.23,76.81,21.97
2021-01-05,Russie,3250713,58706,2635242,1.81,81.07,17.13
2021-01-05,Serbie,349238,3405,0,0.97,0.00,99.03
2021-01-05,Roumanie,648288,16178,581856,2.50,89.75,7.75
2021-01-05,Réunion,9118,42,8706,0.46,95.48,4.06
2021-01-05,Qatar,144852,245,142056,0.17,98.07,1.76
2021-01-05,Paraguay,110796,2321,86786,2.09,78.33,19.58
2021-01-05,Portugal,436579,7286,349110,1.67,79.96,18.37
2021-01-05,Palestine,143169,1505,124525,1.05,86.98,11.97
2021-01-05,Pologne,1330543,29502,1078892,2.22,81.09,16.70
2021-01-05,Pakistan,492594,10461,448393,2.12,91.03,6.85
2021-01-05,Philippines,479693,9321,448375,1.94,93.47,4.59
2021-01-05,Papouasie-Nouvelle-Guinée,799,9,755,1.13,94.49,4.38
2021-01-05,Polynésie Française,17088,121,4842,0.71,28.34,70.96
2021-01-05,Pérou,1019475,37830,960703,3.71,94.24,2.05
2021-01-05,Panama,259770,4238,206087,1.63,79.33,19.03
2021-01-05,Oman,129774,1502,122406,1.16,94.32,4.52
2021-01-05,Nouvelle-Zélande,2186,25,2100,1.14,96.07,2.79
2021-01-05,Népal,262784,1893,255666,0.72,97.29,1.99
2021-01-05,Norvège,52180,452,17998,0.87,34.49,64.64
2021-01-05,Pays-Bas,845822,11922,10122,1.41,1.20,97.39
2021-01-05,Nicaragua,6097,166,4225,2.72,69.30,27.98
2021-01-05,Nigéria,92705,1319,76396,1.42,82.41,16.17
2021-01-05,Niger,3500,110,2061,3.14,58.89,37.97
2021-01-05,Nouvelle-Calédonie,40,0,38,0.00,95.00,5.00
2021-01-05,Mozambique,19542,171,17069,0.88,87.35,11.78
2021-01-05,Namibie,25887,222,21777,0.86,84.12,15.02
2021-01-05,Malaisie,122845,509,99449,0.41,80.95,18.63
2021-01-05,Mexique,1466490,128822,1113137,8.78,75.90,15.31
2021-01-05,Malawi,7110,199,5753,2.80,80.91,16.29
2021-01-05,Maldives,13930,48,13217,0.34,94.88,4.77
2021-01-05,Maurice,531,10,513,1.88,96.61,1.51
2021-01-05,Malte,13388,226,11460,1.69,85.60,12.71
2021-01-05,Mauritanie,14981,367,12639,2.45,84.37,13.18
2021-01-05,Martinique,6117,43,98,0.70,1.60,97.69
2021-01-05,Macao,46,0,46,0.00,100.00,0.00
2021-01-05,Mongolie,1308,1,884,0.08,67.58,32.34
2021-01-05,Birmanie,127584,2766,110805,2.17,86.85,10.98
2021-01-05,Mali,7349,284,5070,3.86,68.99,27.15
2021-01-05,Macédoine,84709,2559,64104,3.02,75.68,21.30
2021-01-05,Îles Marshall,4,0,4,0.00,100.00,0.00
2021-01-05,Madagascar,17767,262,17298,1.47,97.36,1.17
2021-01-05,Saint Martin,995,12,855,1.21,85.93,12.86
2021-01-05,Montenegro,50054,699,40369,1.40,80.65,17.95
2021-01-05,Moldavie,146921,3070,134751,2.09,91.72,6.19
2021-01-05,Monaco,947,3,763,0.32,80.57,19.11
2021-01-05,Maroc,445439,7581,416708,1.70,93.55,4.75
2021-01-05,Libye,102456,1536,76244,1.50,74.42,24.08
2021-01-05,Lettonie,43942,722,30892,1.64,70.30,28.06
2021-01-05,Luxembourg,47149,514,43468,1.09,92.19,6.72
2021-01-05,Lituanie,149497,1996,81630,1.34,54.60,44.06
2021-01-05,Lesotho,3206,65,1496,2.03,46.66,51.31
2021-01-05,Libéria,1779,83,1406,4.67,79.03,16.30
2021-01-05,Sri Lanka,45726,217,38262,0.47,83.68,15.85
2021-01-05,Liechtenstein,2246,45,2005,2.00,89.27,8.73
2021-01-05,Sainte-Lucie,380,5,292,1.32,76.84,21.84
2021-01-05,Liban,195759,1529,135596,0.78,69.27,29.95
2021-01-05,Laos,41,0,40,0.00,97.56,2.44
2021-01-05,Kazakhstan,205064,2775,179377,1.35,87.47,11.17
2021-01-05,Koweït,152027,938,147784,0.62,97.21,2.17
2021-01-05,Corée du Sud,65818,1027,46995,1.56,71.40,27.04
2021-01-05,Saint-Kitts-et-Nevis,33,0,31,0.00,93.94,6.06
2021-01-05,Comores,995,13,759,1.31,76.28,22.41
2021-01-05,Cambodge,383,0,362,0.00,94.52,5.48
2021-01-05,Kirghizistan,81512,1360,76955,1.67,94.41,3.92
2021-01-05,Kenya,97127,1690,79357,1.74,81.70,16.56
2021-01-05,Japon,253571,3548,203265,1.40,80.16,18.44
2021-01-05,Jordanie,301303,3940,281020,1.31,93.27,5.42
2021-01-05,Jamaïque,13246,305,11106,2.30,83.84,13.85
2021-01-05,Italie,2181619,76329,1536129,3.50,70.41,26.09
2021-01-05,Islande,5811,29,5671,0.50,97.59,1.91
2021-01-05,Iran,1255620,55748,1029028,4.44,81.95,13.61
2021-01-05,Iraq,599126,12856,547457,2.15,91.38,6.48
2021-01-05,Inde,10374932,150114,9997272,1.45,96.36,2.19
2021-01-05,Israël,456139,3496,393712,0.77,86.31,12.92
2021-01-05,Irlande,113322,2282,23364,2.01,20.62,77.37
2021-01-05,Indonésie,779548,23109,645746,2.96,82.84,14.20
2021-01-05,Hongrie,329721,10080,176576,3.06,53.55,43.39
2021-01-05,Haïti,10127,236,8672,2.33,85.63,12.04
2021-01-05,Croatie,214390,4179,204303,1.95,95.30,2.76
2021-01-05,Honduras,123822,3186,57348,2.57,46.31,51.11
2021-01-05,Hong-Kong,9049,153,8127,1.69,89.81,8.50
2021-01-05,Guyana,6407,166,5948,2.59,92.84,4.57
